app_id,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,app_date.1,target
3562,2020-06-21,0,SM,18,0,P,,,,,,19,0,11,,0.0,69.03125,1,0,,5,0,2035-11-04,1.0
3731,2020-06-21,0,SC,19,0,P,,2550,15,1,,13,,5,155,0.0,78.09375,,1,0,3,-1,2035-11-04,1.0
3664,2020-06-21,0,SL,18,0,P,,,,,,13,1,2,,0.0,66.28125,,0,,5,3,2035-11-04,1.0
3729,2020-06-21,0,SO,19,0,P,,500,12,2,,14,,2,94,0.0,51.296875,1,1,0,3,4,2035-11-04,1.0
3506,2020-06-21,1,SD,18,0,P,,,26,1,,0,0,1,,0.014109549,73.546875,1,1,0,3,0,2035-11-04,1.0
3863,2020-06-21,1,SN,19,0,P,,,,,,2,0,3,,0.037453396,59.3359375,,0,,5,-1,2035-11-04,1.0
3776,2020-06-21,2,SF,18,0,P,,,34,1,,,16,9,,0.0,71.03125,,1,0,3,-1,2035-11-04,1.0
3618,2020-06-21,0,SO,18,0,P,,,,,,6,2,9,,0.268207518,55.15625,,0,,5,-1,2035-11-04,1.0
3536,2020-06-21,0,SF,18,0,P,,,59,1,,,0,3,,0.294584758,36.8984375,1,1,0,3,0,2035-11-04,1.0
3647,2020-06-21,0,SO,21,4,P,,300,22,1,,8,2,2,185,0.0,,1,1,1434,3,-1,2035-11-04,1.0
3770,2020-06-21,1,SA,18,0,P,,,,,,,,1,,0.352013051,38.734375,,0,,5,-1,2035-11-04,1.0
3634,2020-06-21,0,SE,18,0,P,,,9,1,,25,0,11,,0.046571976,59.859375,,1,0,3,-1,2035-11-04,1.0
3645,2020-06-21,0,SD,18,0,P,,,,,,5,1,2,,0.043732745,73.375,,0,,5,-1,2035-11-04,1.0
3868,2020-06-21,0,SO,18,0,P,,,,,,7,0,8,,0.0,38.078125,,0,,5,-1,2035-11-04,1.0
3444,2020-06-21,0,SO,19,0,P,1,,5,,35,,,1,,0.063717637,45.2109375,1,0,,5,0,2035-11-04,1.0
3474,2020-06-21,0,SB,19,0,P,1,,3,1,0,,,2,,0.0,74.203125,2,1,0,3,0,2035-11-04,1.0
3469,2020-06-21,0,SH,18,0,P,,,,,,20,,,,0.480008378,85.171875,1,0,,5,0,2035-11-04,1.0
3610,2020-06-21,0,SO,21,,R,,,,,,,,,,0.0,68.796875,,0,,5,-1,2035-11-04,1.0
3621,2020-06-21,0,SD,19,0,P,2,250,5,2,39,,2,,154,0.0,71.859375,1,2,123,3,-1,2035-11-04,1.0
3473,2020-06-21,1000,SB,21,2,R,,,62,1,,,,,,0.092794217,29.31640625,1,1,297,3,0,2035-11-04,1.0
3741,2020-06-21,0,SO,18,,P,,,,,,,,,,0.0,,,0,,4,-1,2035-11-04,1.0
3545,2020-06-21,0,SG,21,,P,,1900,12,2,0,3,3,13,836,0.073581661,50.6796875,1,2,1648,3,0,2035-11-04,1.0
3574,2020-06-21,0,SH,18,0,P,,,,,,15,0,2,,0.083535875,54.0390625,,0,,5,-1,2035-11-04,1.0
3726,2020-06-21,120,SO,17,,P,,,,,,,,,,0.059787054,15.98828125,,0,,5,-1,2035-11-04,1.0
3677,2020-06-21,0,SC,18,0,P,,,,,,18,0,14,,0.0,83.125,,0,,5,-1,2035-11-04,1.0
3814,2020-06-21,0,SB,18,0,P,,,,,,26,0,28,,0.121921879,63.65625,1,0,,5,0,2035-11-04,1.0
3706,2020-06-21,1,SO,19,,P,,,,,,,,,,0.0,,,0,,4,-1,2035-11-04,1.0
3779,2020-06-21,0,SL,18,0,P,,,40,1,,17,1,74,,0.235649224,61.2890625,,1,0,3,-1,2035-11-04,1.0
3765,2020-06-21,0,SO,20,0,P,,,40,1,,24,1,1,,0.115139323,69.84375,,1,0,3,-1,2035-11-04,1.0
3669,2020-06-21,0,SC,18,0,P,,,,,,,,,,0.0,80.578125,,0,,5,-1,2035-11-04,1.0
3629,2020-06-21,0,SL,18,0,P,,,,,,,,,,0.0,,,0,,4,-1,2035-11-04,1.0
3466,2020-06-21,1,SO,18,0,P,,,7,2,24,16,1,72,,0.0,67.703125,2,1,0,3,0,2035-11-04,1.0
3613,2020-06-21,0,SF,18,0,P,,,,,,8,0,15,,0.0,80.328125,,0,,5,-1,2035-11-04,1.0
3815,2020-06-21,0,SB,18,0,P,,,,,,22,0,42,,0.077670938,70.625,1,0,,5,0,2035-11-04,1.0
3656,2020-06-21,0,SA,18,0,P,,,24,1,,4,0,17,,0.136332744,81.015625,,1,0,3,-1,2035-11-04,1.0
3775,2020-06-21,1,SG,18,0,P,,,43,1,,13,0,41,,0.0,65.609375,,1,0,3,-1,2035-11-04,1.0
3748,2020-06-21,1,SD,18,0,P,1,,5,,64,10,0,41,,0.03459988,75.984375,,0,,5,-1,2035-11-04,1.0
3583,2020-06-21,2000,SB,38,,H,,,,,,,,,,0.0,56.578125,,0,,5,-1,2035-11-04,1.0
3528,2020-06-21,0,SH,18,0,P,,,15,1,,13,0,17,,0.119359562,56.0390625,1,1,0,3,0,2035-11-04,1.0
3596,2020-06-21,0,SC,18,0,P,,,19,,,14,,3,,0.024343317,67.78125,1,0,,5,0,2035-11-04,1.0
3576,2020-06-21,1,SO,19,0,P,,,15,3,,15,,3,,0.32694723,64.203125,1,1,0,3,-1,2035-11-04,1.0
3636,2020-06-21,0,SC,20,0,P,,,12,2,21,18,2,67,,0.0,58.8125,1,2,309,3,4,2035-11-04,0.0
3778,2020-06-21,0,SO,18,0,P,,,6,,109,12,0,38,,0.247760353,63.25,,0,,5,-1,2035-11-04,1.0
3847,2020-06-21,0,SC,18,0,P,,,,,,3,0,19,,0.0,85.953125,,0,,5,-1,2035-11-04,1.0
3723,2020-06-21,0,SL,18,0,P,,,,,,5,0,35,,0.0,89,,0,,5,-1,2035-11-04,1.0
3694,2020-06-21,1,SO,18,0,P,,,,,,4,,31,,0.0,67.65625,1,0,,5,0,2035-11-04,1.0
3704,2020-06-21,0,SB,18,0,P,,,,,,13,,66,,0.002105083,71.484375,,0,,5,-1,2035-11-04,0.0
3459,2020-06-21,1,SC,22,2,P,1,2650,4,2,20,4,3,2,930,0.0,58.28125,1,1,601,3,0,2035-11-04,1.0
3654,2020-06-21,0,SO,18,0,P,,,,,,12,0,52,,0.088914725,55.109375,,0,,5,-1,2035-11-04,0.0
3781,2020-06-21,1,SC,18,0,P,,,19,1,,18,,45,,0.0,45.8671875,,1,0,3,-1,2035-11-04,0.0
3425,2020-06-21,0,SK,19,0,P,1,2850,6,3,111,16,0,44,2884,0.080394946,77.3125,1,3,686,3,0,2035-11-04,0.0
3446,2020-06-21,0,SD,18,0,P,,,,,,16,0,23,,0.0,73.53125,1,0,,5,0,2035-11-04,1.0
3672,2020-06-21,0,SO,19,0,P,,,41,1,,15,1,42,,0.118696068,71.046875,,1,0,3,-1,2035-11-04,0.0
3592,2020-06-21,0,SC,19,0,P,,150,8,1,,19,0,39,,0.068335068,87.890625,,0,,5,3,2035-11-04,0.0
3569,2020-06-21,1,SH,19,0,P,,,10,2,1,4,1,34,,0.0,84.765625,1,1,0,3,0,2035-11-04,0.0
3640,2020-06-21,0,SH,18,0,P,1,,2,1,,9,0,25,,0.023847058,85.078125,1,1,0,3,1,2035-11-04,0.0
3626,2020-06-21,1,SC,18,0,P,1,,2,2,30,9,0,33,,0.0,78.625,1,1,0,3,1,2035-11-04,0.0
3543,2020-06-21,0,SA,18,0,P,,250,10,2,,,,29,248,0.453387159,34.875,2,1,0,3,0,2035-11-04,0.0
3725,2020-06-21,1,SO,18,0,P,,,60,1,,15,0,22,,0.462542083,48.46875,,1,0,3,-1,2035-11-04,0.0
3491,2020-06-21,0,SE,19,0,P,,,23,1,,14,2,20,,0.0,28.01171875,2,1,0,3,0,2035-11-04,0.0
3603,2020-06-21,0,SD,19,0,P,,,41,1,,9,,18,,0.444308919,77.6875,2,1,0,3,0,2035-11-04,0.0
3591,2020-06-21,0,SC,18,0,P,,,,,,7,0,24,,0.084128862,88.921875,,0,,5,-1,2035-11-04,0.0
3580,2020-06-21,1,SD,20,0,P,1,700,5,1,0,0,0,11,713,0.055905305,40.296875,1,1,0,3,2,2035-11-04,0.0
3632,2020-06-21,0,SD,19,0,P,,150,8,1,86,1,1,9,125,0.054605498,35.8984375,,1,0,3,3,2035-11-04,0.0
3557,2020-06-21,0,SE,19,0,P,,,33,1,,7,2,8,,0.329724518,35.328125,2,1,0,2,0,2035-11-04,0.0
3482,2020-06-21,0,SO,19,0,P,,,32,1,,0,0,8,,0.0,48.9296875,2,1,0,2,0,2035-11-04,0.0
3441,2020-06-21,0,SA,18,0,P,1,,5,,80,,0,5,,0.035249306,82.046875,1,0,,5,0,2035-11-04,0.0
3831,2020-06-21,600,SD,30,0,R,,,,,,,,,,0.0,55.171875,1,0,,5,2,2035-11-04,0.0
3707,2020-06-21,0,SD,18,0,P,,,63,1,,13,,7,,0.0,,1,1,0,3,1,2035-11-04,0.0
3810,2020-06-21,0,SH,18,0,P,1,,3,2,,,,3,,0.118414318,42.640625,1,1,0,3,-1,2035-11-04,0.0
3738,2020-06-21,1,SM,19,0,P,2,,3,,75,7,0,4,,0.179277956,30.609375,1,0,,5,1,2035-11-04,0.0
3678,2020-06-21,0,SO,19,0,P,,,17,1,,0,0,3,,0.0,47.625,,0,,2,-1,2035-11-04,0.0
3705,2020-06-21,100,SO,18,0,P,1,,2,1,,20,0,3,,0.185887209,60.8203125,1,1,0,3,1,2035-11-04,0.0
3533,2020-06-21,0,SB,20,0,P,2,400,2,1,291,,1,1,435,0.684381533,50.0625,2,1,0,3,0,2035-11-04,0.0
3735,2020-06-21,1,SB,21,0,P,,,30,,,2,,2,,0.127231376,82.890625,1,0,,5,1,2035-11-04,0.0
3622,2020-06-21,0,SD,18,0,P,,,,,,,,3,,0.349250345,70.671875,,0,,5,-1,2035-11-04,0.0
3784,2020-06-21,0,SO,19,0,P,,,17,1,30,3,2,1,,0.0,52.4921875,,1,0,3,-1,2035-11-04,0.0
3460,2020-06-21,0,SD,18,0,P,,,57,1,,,0,,,0.17876242,39.96875,1,1,0,3,0,2035-11-04,0.0
3598,2020-06-21,0,SE,33,5,H,,4350,13,3,0,,5,,529,0.0,87.859375,1,3,6257,2,-1,2035-11-04,0.0
3461,2020-06-21,1,SB,19,0,R,1,,2,2,,,,,,0.0,,1,1,0,3,0,2035-11-04,0.0
3739,2020-06-21,0,SE,19,0,P,,,10,1,24,,4,3,,0.128315618,62.3125,,1,0,3,-1,2035-11-04,0.0
3818,2020-06-21,0,SC,23,0,R,,,62,1,,,2,,,0.07201673,30.46484375,,1,0,3,-1,2035-11-04,0.0
3628,2020-06-21,1,SO,18,0,P,,,21,1,,7,0,4,,0.30239803,29.1875,2,1,0,3,0,2035-11-04,0.0
3485,2020-06-21,1,SD,23,0,P,,,39,1,,,,,,0.446611867,11.64648438,1,1,0,3,0,2035-11-04,0.0
3680,2020-06-21,0,SE,20,0,P,,,21,1,,14,3,3,,0.222133667,56.875,,0,,5,-1,2035-11-04,0.0
3423,2020-06-21,0,SO,18,0,P,,,10,1,49,,,,,0.116717566,44.7578125,2,1,0,2,0,2035-11-04,0.0
3577,2020-06-21,1,SB,18,0,P,,,,,,,,4,,0.0,,,0,,5,-1,2035-11-04,0.0
3773,2020-06-21,0,SL,18,0,P,,,,,,11,0,3,,0.407256551,62.1953125,,0,,5,-1,2035-11-04,0.0
3535,2020-06-21,0,SA,19,0,P,,,,,,0,0,,,0.421017364,31.80078125,1,0,,5,0,2035-11-04,0.0
3481,2020-06-21,600,SO,29,,R,,,,,,,,,,0.286333752,62.671875,1,0,,5,0,2035-11-04,0.0
3458,2020-06-21,0,SA,18,0,P,1,,3,1,211,4,,7,,0.106585803,52.4453125,2,1,0,3,0,2035-11-04,0.0
3476,2020-06-21,0,SC,19,0,R,,,,,,,,,,0.09213637,20.0703125,1,0,,5,0,2035-11-04,0.0
3713,2020-06-21,1,SB,18,0,P,,,7,1,,,,,,0.093615648,79.046875,,1,0,3,-1,2035-11-04,0.0
3711,2020-06-21,0,SA,19,0,P,,100,12,1,86,7,0,5,,0.479525538,62.828125,1,1,113,3,-1,2035-11-04,0.0
3452,2020-06-21,0,SC,18,0,P,,,,,,14,,7,,0.066620995,12.578125,1,0,,5,0,2035-11-04,0.0
3440,2020-06-21,0,SO,29,0,R,,,,,,,,,,0.182574178,59.0078125,1,0,,5,0,2035-11-04,0.0
3788,2020-06-21,1,SK,20,,,,,,,,,,,,0.0,,,0,,4,-1,2035-11-04,0.0
3708,2020-06-21,1,SD,18,0,P,,,,,,8,2,9,,0.0,90.078125,,0,,5,-1,2035-11-04,0.0
3747,2020-06-21,0,SB,18,0,P,,,,,,,,,,0.0,,,0,,5,-1,2035-11-04,0.0
3651,2020-06-21,1,SK,19,0,P,,,11,2,70,3,1,9,,0.555113249,58.15625,1,1,0,3,4,2035-11-04,0.0
3688,2020-06-21,1,SO,19,0,P,,,,,,,,,,0.0,,,0,,4,-1,2035-11-04,0.0
3643,2020-06-21,0,SO,19,0,P,,,,,,,,,,0.026109345,41.9140625,,0,,5,-1,2035-11-04,0.0
3792,2020-06-21,0,SA,18,0,P,1,,2,1,,6,0,11,,0.102517105,43.1015625,,1,0,3,-1,2035-11-04,0.0
3427,2020-06-21,1,SN,19,0,P,1,,4,1,40,13,,9,,0.143160101,18.59375,1,1,0,3,0,2035-11-04,0.0
3585,2020-06-21,1,SO,18,0,P,,,,,,,,,,0.096426558,54.8203125,,0,,5,-1,2035-11-04,0.0
3837,2020-06-21,0,SH,19,0,P,,,11,,255,16,1,11,,0.300697763,59.375,,0,,5,-1,2035-11-04,0.0
3462,2020-06-21,0,SN,18,0,P,,,35,1,,16,0,14,,0.022808076,92.75,1,1,0,3,0,2035-11-04,0.0
3510,2020-06-21,0,SA,20,0,P,,,26,1,,,27,10,,1.243204851,18.890625,1,1,0,3,0,2035-11-04,0.0
3532,2020-06-21,0,SA,19,0,P,1,,2,1,36,2,2,17,,0.284713936,78.015625,2,1,0,3,0,2035-11-04,0.0
3605,2020-06-21,0,SL,18,0,P,,,,,,9,0,20,,0.06510427,93.421875,,0,,5,-1,2035-11-04,0.0
3806,2020-06-21,1,SH,19,1,P,1,200,5,1,26,0,2,19,,0.118406378,89.375,2,0,,2,1,2035-11-04,0.0
3745,2020-06-21,0,SC,18,0,P,1,,2,1,,4,0,18,,0.129721196,67.59375,,1,0,3,-1,2035-11-04,0.0
3798,2020-06-21,0,SG,18,0,P,,,8,1,1,14,0,25,,0.012382824,88.71875,,1,0,3,-1,2035-11-04,0.0
3443,2020-06-21,0,SO,18,0,P,,,22,1,,8,,25,,0.556457115,30.0625,2,1,0,3,0,2035-11-04,0.0
3830,2020-06-21,1,SA,19,0,P,,,11,1,0,4,0,28,,0.114831058,,,1,0,3,4,2035-11-04,0.0
3573,2020-06-21,1,SB,18,0,P,,,27,1,,,0,2,,0.0,97.734375,,1,0,3,-1,2035-11-04,1.0
4000,2020-06-22,300,SA,18,1,P,1,,5,2,,16,0,62,,0.037951828,69.90625,1,1,0,3,2,2035-12-04,1.0
4012,2020-06-22,0,SO,18,1,P,,,49,1,,12,1,54,,0.0,82.78125,,1,0,3,-1,2035-12-04,1.0
4064,2020-06-22,0,SA,18,1,P,,200,8,2,33,22,0,48,,0.262925219,52.1875,1,1,0,3,-1,2035-12-04,1.0
3920,2020-06-22,0,SA,19,0,P,,,29,1,,15,1,44,,0.0,54.3984375,,1,0,3,-1,2035-12-04,1.0
4099,2020-06-22,0,SA,18,1,P,,,6,1,,22,0,42,,0.0,83.984375,,1,0,3,2,2035-12-04,1.0
4146,2020-06-22,0,SA,19,0,P,,,87,2,,16,0,41,,0.003177109,63.9453125,,1,0,3,-1,2035-12-04,1.0
4004,2020-06-22,0,SO,18,1,P,,,21,1,,6,0,39,,0.439607172,54.21875,1,1,0,3,2,2035-12-04,1.0
4031,2020-06-22,1,SF,18,1,P,,,6,1,,15,16,40,,0.171967662,63.2890625,,1,0,3,-1,2035-12-04,1.0
4076,2020-06-22,0,SC,18,1,P,1,750,3,1,,10,0,33,,0.045429951,51.1875,2,1,0,3,0,2035-12-04,1.0
3980,2020-06-22,200,SO,19,2,P,,350,10,1,0,13,,34,0,0.0,48.7734375,,1,0,3,4,2035-12-04,1.0
4151,2020-06-22,0,SC,18,1,P,,,,,,6,0,28,,0.222202458,47.4765625,,0,,5,-1,2035-12-04,1.0
4156,2020-06-22,0,SE,19,1,P,1,,5,2,0,11,2,27,,0.0,80.65625,1,2,0,3,2,2035-12-04,1.0
3974,2020-06-22,500,SA,19,1,P,,1250,9,2,,18,2,25,0,0.0,86.140625,1,1,0,3,4,2035-12-04,1.0
4123,2020-06-22,0,SO,18,1,P,,,,,,13,0,26,,0.061634071,77.390625,,0,,5,-1,2035-12-04,1.0
4141,2020-06-22,0,SM,18,1,P,,,,,,13,,27,,0.175085092,76.296875,1,0,,5,0,2035-12-04,1.0
4054,2020-06-22,0,SO,18,1,P,,,,,,27,0,24,,0.12640422,68.09375,,0,,5,-1,2035-12-04,1.0
3913,2020-06-22,0,SF,18,1,,,,,,,24,1,24,,0.0,57.8125,,0,,5,-1,2035-12-04,1.0
4154,2020-06-22,0,SK,18,1,P,,,12,,,7,0,25,,0.0,72.65625,,0,,5,-1,2035-12-04,1.0
4040,2020-06-22,0,SA,18,1,P,,,,,,25,0,23,,0.0,95.65625,,0,,5,-1,2035-12-04,1.0
3947,2020-06-22,0,SO,18,1,P,,,,,,18,0,22,,0.0,88,,0,,5,-1,2035-12-04,1.0
4121,2020-06-22,1,SF,18,0,P,1,250,3,2,,14,0,22,,0.004291005,54.8828125,1,2,178,3,0,2035-12-04,1.0
3957,2020-06-22,0,SF,19,1,P,,,11,1,15,,0,20,,0.0,79.890625,,1,0,3,-1,2035-12-04,1.0
3961,2020-06-22,1,SM,18,1,P,1,,5,1,,4,0,21,,0.097634286,63.0390625,1,1,0,3,2,2035-12-04,1.0
4025,2020-06-22,1,SN,18,1,P,1,,4,1,,10,0,19,,0.0,74.828125,1,1,0,3,2,2035-12-04,1.0
4067,2020-06-22,0,SO,18,1,P,,,27,,,23,0,19,,0.0,46.015625,,0,,5,-1,2035-12-04,1.0
4116,2020-06-22,0,SH,31,1,P,,3350,22,1,,27,13,30,1,0.0,73.71875,1,1,234,3,-1,2035-12-04,1.0
3993,2020-06-22,0,SA,19,1,P,,,13,1,,1,0,17,,0.217491172,77.0625,,1,0,3,4,2035-12-04,1.0
3908,2020-06-22,0,SA,18,1,P,1,,2,1,0,18,3,17,,0.089186263,64.296875,1,1,0,3,1,2035-12-04,1.0
4032,2020-06-22,0,SO,18,1,,1,300,1,,,7,0,16,,0.518819405,52.0078125,1,0,,5,1,2035-12-04,1.0
3958,2020-06-22,0,SM,18,1,P,1,600,3,,,12,0,38,,0.0,31.05859375,1,0,,5,2,2035-12-04,1.0
4135,2020-06-22,0,SF,19,1,P,,,10,1,,9,2,17,,0.045546423,60.5625,,1,0,3,-1,2035-12-04,1.0
3887,2020-06-22,0,SA,18,1,P,,50,8,1,,12,1,17,,0.042152636,70.703125,,1,0,3,-1,2035-12-04,1.0
4097,2020-06-22,0,SK,18,1,P,1,,3,2,,13,0,16,,0.015415365,64.125,1,2,0,3,1,2035-12-04,1.0
4080,2020-06-22,0,SN,18,1,P,,,42,1,,14,0,16,,0.071137853,65.53125,2,1,0,3,0,2035-12-04,1.0
3932,2020-06-22,1,SO,19,1,P,,,15,1,,23,1,15,,0.0,71.3125,,1,0,3,-1,2035-12-04,1.0
4128,2020-06-22,0,SO,18,1,P,,,,,,4,2,15,,0.14744813,68.875,,0,,5,-1,2035-12-04,1.0
3983,2020-06-22,0,SD,18,1,P,,,,,,19,0,13,,0.110978895,71.78125,,0,,5,-1,2035-12-04,1.0
3990,2020-06-22,0,SL,18,1,P,,,,,,15,0,14,,0.0,92.09375,,0,,5,-1,2035-12-04,1.0
4094,2020-06-22,0,SC,18,1,P,1,,1,1,0,12,0,12,,0.12064098,60.5078125,,1,0,3,-1,2035-12-04,1.0
3928,2020-06-22,0,SH,18,1,P,,,18,1,,3,0,11,,0.06865185,,,1,0,3,-1,2035-12-04,1.0
3934,2020-06-22,0,SE,18,,P,2,350,4,1,,11,,12,,0.0,58.0859375,1,1,124,3,1,2035-12-04,1.0
4023,2020-06-22,0,SO,18,0,P,,,46,1,,1,0,10,,0.067439811,79.140625,,1,0,3,-1,2035-12-04,1.0
3875,2020-06-22,0,SO,18,1,P,,,,,,5,,9,,0.0,68.359375,,0,,5,-1,2035-12-04,1.0
4003,2020-06-22,1,SO,18,1,P,,,16,1,,7,0,9,,0.0,71.328125,,1,0,3,-1,2035-12-04,1.0
4103,2020-06-22,1,SO,18,1,P,,,14,1,,5,0,8,,0.658877937,19.55859375,,1,0,3,-1,2035-12-04,1.0
4020,2020-06-22,0,SO,18,1,P,,,,,,,,9,,0.0881734,71.046875,,0,,5,-1,2035-12-04,1.0
4079,2020-06-22,0,SO,18,1,P,,,,,,6,0,9,,0.057498357,84.484375,,0,,5,-1,2035-12-04,1.0
4118,2020-06-22,1,SO,18,0,P,1,,3,2,,,,7,,0.133872242,79.140625,,1,0,3,-1,2035-12-04,1.0
4005,2020-06-22,0,SC,18,1,P,,,,,,0,0,7,,0.0,,,0,,5,-1,2035-12-04,1.0
4011,2020-06-22,200,SO,20,,P,1,100,3,3,100,6,2,6,124,0.088844362,63.921875,,1,0,3,4,2035-12-04,1.0
4132,2020-06-22,0,SK,19,0,P,,,12,2,,12,1,12,,0.163489757,76.546875,1,2,0,3,0,2035-12-04,1.0
4086,2020-06-22,1,SK,18,0,P,,,35,1,,4,0,9,,0.0,20.3359375,,1,0,3,-1,2035-12-04,1.0
4017,2020-06-22,0,SO,18,1,P,1,150,2,,,3,0,7,32,0.0,79.25,1,0,,5,1,2035-12-04,1.0
3885,2020-06-22,0,SE,18,0,P,,,17,,,20,0,11,,0.0,65.78125,,0,,5,-1,2035-12-04,1.0
4096,2020-06-22,0,SM,18,1,P,,50,10,1,,20,1,6,,0.089436025,67.5625,,1,0,3,-1,2035-12-04,1.0
4050,2020-06-22,1,SB,17,1,P,,,31,,54,3,0,6,,0.0,,,0,,5,-1,2035-12-04,1.0
3890,2020-06-22,0,SK,18,1,P,,,,,,7,2,5,,0.133496072,57.703125,,0,,5,-1,2035-12-04,1.0
4045,2020-06-22,1,SC,18,1,P,,,,,,19,0,10,,0.074383397,73.109375,,0,,5,-1,2035-12-04,1.0
3909,2020-06-22,1,SL,21,4,P,,500,21,1,34,14,4,8,,0.017056516,60.3671875,,1,0,3,-1,2035-12-04,1.0
4051,2020-06-22,1,SC,18,0,P,,,,,,15,0,9,,0.056961104,63.3046875,,0,,5,-1,2035-12-04,1.0
3976,2020-06-22,800,SB,20,1,P,,,8,1,,7,3,40,,0.0,53.0234375,,1,0,3,3,2035-12-04,1.0
4041,2020-06-22,1,SO,18,1,P,,,29,1,,,,5,,0.080798761,60.890625,,1,0,3,-1,2035-12-04,1.0
3940,2020-06-22,0,SA,19,1,P,,100,15,1,,11,0,13,,0.055436811,61.3125,,1,0,3,-1,2035-12-04,1.0
4013,2020-06-22,0,SC,18,1,P,,,,,,12,0,5,,0.036881115,69.625,1,0,,5,1,2035-12-04,1.0
3992,2020-06-22,1,SG,29,1,P,,,30,,20,7,10,3,,0.169749917,60.390625,1,0,,5,0,2035-12-04,1.0
3951,2020-06-22,1,SO,20,1,P,,,6,3,1,,,10,,0.0,61.2265625,1,2,33,1,-1,2035-12-04,1.0
4071,2020-06-22,0,SO,19,1,P,,,17,2,,16,0,14,,0.0,66.125,1,1,0,3,-1,2035-12-04,1.0
3944,2020-06-22,0,SG,18,1,P,,,,,,10,0,14,,0.0,61.546875,,0,,5,-1,2035-12-04,1.0
3949,2020-06-22,0,SO,18,1,P,,,7,1,,11,0,2,,0.0,79.34375,,1,0,3,-1,2035-12-04,1.0
4100,2020-06-22,0,SO,19,1,P,1,250,4,1,40,10,3,2,0,0.150800798,52.375,1,1,0,3,2,2035-12-04,1.0
4001,2020-06-22,0,SF,19,2,R,,,,,,,,2,,0.000769742,85.1875,1,0,,5,1,2035-12-04,1.0
4136,2020-06-22,0,SB,18,0,P,1,,2,1,0,17,1,16,,0.102190146,78.703125,1,1,0,3,1,2035-12-04,1.0
3883,2020-06-22,0,SC,18,1,P,1,250,2,2,,3,0,2,,0.0,66.140625,1,1,0,3,0,2035-12-04,1.0
3926,2020-06-22,0,SO,18,1,P,,,10,1,32,1,0,1,,0.377832712,63.1796875,,1,0,2,4,2035-12-04,1.0
4107,2020-06-22,1,SO,19,1,P,2,1100,5,1,,,,2,62,0.0,82.015625,2,1,0,3,2,2035-12-04,1.0
3994,2020-06-22,1,SC,17,1,P,,,,,,19,0,2,,0.0,41.9609375,,0,,5,-1,2035-12-04,1.0
3942,2020-06-22,1,SK,18,0,P,,,47,1,,2,,12,,0.048364717,64.734375,,1,0,3,-1,2035-12-04,1.0
3979,2020-06-22,0,SK,19,1,P,,,30,1,,,11,1,,0.0,86.015625,1,1,0,3,1,2035-12-04,1.0
4110,2020-06-22,1,SO,18,1,P,,,,,,0,1,,,0.319155614,62.203125,,0,,5,-1,2035-12-04,1.0
3952,2020-06-22,0,SB,21,1,P,,,,,,,4,,,0.124671805,79.546875,,0,,5,-1,2035-12-04,1.0
3972,2020-06-22,0,SA,20,1,P,,,37,1,,,2,,,0.0,46.1796875,,1,0,3,-1,2035-12-04,1.0
4111,2020-06-22,0,SE,18,0,P,,,7,1,,,1,,,0.106939202,37.8984375,,1,0,3,3,2035-12-04,1.0
4069,2020-06-22,0,SF,18,0,,1,,4,1,24,,0,,,0.06920996,45.796875,1,1,0,3,0,2035-12-04,1.0
3929,2020-06-22,0,SO,19,1,P,,350,6,1,,6,1,17,0,0.008938283,55.625,,1,0,3,-1,2035-12-04,1.0
4088,2020-06-22,160,SO,18,1,P,,,,,,,,,,0.397197413,94.09375,,0,,5,-1,2035-12-04,1.0
4037,2020-06-22,0,SB,18,1,P,,,,,,1,,,,0.0,31.7421875,,0,,5,3,2035-12-04,1.0
4030,2020-06-22,16,SN,18,1,P,,,,,,,,,,0.0,,,0,,4,-1,2035-12-04,1.0
3970,2020-06-22,0,SE,18,0,P,,,,,,,,,,0.140231574,59.171875,,0,,5,-1,2035-12-04,1.0
4002,2020-06-22,0,SE,18,1,P,,,10,1,,16,0,32,,0.096597994,81.9375,,1,0,3,4,2035-12-04,1.0
3968,2020-06-22,0,SL,24,99999,R,,,,,,,,,,0.0,72.859375,,0,,5,-1,2035-12-04,1.0
3886,2020-06-22,0,SO,18,1,P,,,,,,,,,,0.334422255,17.03515625,,0,,5,-1,2035-12-04,1.0
4046,2020-06-22,1,SO,18,1,P,,,,,,5,0,58,,0.125668907,69.140625,,0,,5,-1,2035-12-04,0.0
4048,2020-06-22,1,SC,18,1,P,,,,,,5,0,54,,0.064114208,67.25,,0,,5,-1,2035-12-04,0.0
3879,2020-06-22,0,SB,19,1,P,,,27,1,,6,2,21,,0.0,45.1640625,1,1,0,3,0,2035-12-04,1.0
3925,2020-06-22,0,SD,19,1,P,1,,3,2,5,15,0,26,,0.0,71.390625,1,1,0,3,-1,2035-12-04,1.0
3906,2020-06-22,0,SC,18,1,P,,,25,1,,16,0,26,,0.199828716,62.0703125,,1,0,3,-1,2035-12-04,1.0
4007,2020-06-22,0,SE,18,1,H,1,,4,2,,9,,21,,0.0,37.296875,,1,0,3,-1,2035-12-04,1.0
3931,2020-06-22,0,SC,18,1,P,,,9,,84,7,,30,,0.072688326,75.046875,,0,,5,3,2035-12-04,1.0
