app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,app_date 
-5719,.,.,30-Jun-20,0,SH,20,0,,.,.,24,1,.,0,0,.,.,0.014337657,70.15625,1,1,0,3,1,20/04/2035
5882,1,0,30-Jun-20,0,SM,28,1,R,.,1700,12,.,36,.,.,.,0,0.175259389,50.3046875,.,0,.,5,-1,20/04/2035
-5823,.,.,30-Jun-20,0,SL,24,1,R,.,500,9,.,84,.,.,.,30,0.449892699,32.59375,1,0,.,5,0,20/04/2035
5929,1,0,30-Jun-20,0,SO,19,2,R,.,.,.,.,.,.,.,.,.,0.156730381,39.953125,1,0,.,5,1,20/04/2035
5760,1,0,30-Jun-20,0,SO,19,1,P,.,.,.,.,.,21,2,10,.,0.085670576,65.640625,1,0,.,5,0,20/04/2035
5737,1,0,30-Jun-20,0,SC,17,1,P,.,.,.,.,.,7,.,10,.,0.010582078,48.8671875,.,0,.,5,-1,20/04/2035
5936,1,0,30-Jun-20,1,SD,18,1,P,.,.,.,.,.,.,0,.,.,0.088905373,49.3671875,.,0,.,5,-1,20/04/2035
5885,1,0,30-Jun-20,400,SE,25,.,R,.,.,.,.,.,.,.,.,.,0,90.25,.,0,.,5,-1,20/04/2035
5739,1,0,30-Jun-20,0,SA,19,1,R,.,.,.,.,.,.,.,.,.,0,.,1,0,.,5,1,20/04/2035
5869,1,0,30-Jun-20,0,SC,29,4,R,.,.,.,.,.,.,.,.,.,0.037695228,2.841796875,.,0,.,5,-1,20/04/2035
5735,1,0,30-Jun-20,1,SO,18,1,P,.,.,54,1,.,3,.,11,.,0,44.125,.,1,0,3,-1,20/04/2035
5836,1,0,30-Jun-20,0,SB,18,1,P,.,.,.,.,.,.,.,.,.,0.114928064,22.65625,.,0,.,5,-1,20/04/2035
5800,1,0,30-Jun-20,0,SO,18,1,P,.,.,.,.,.,.,.,.,.,0,69.984375,.,0,.,5,-1,20/04/2035
5766,1,0,30-Jun-20,1,SH,18,1,H,.,.,.,.,.,.,.,.,.,0.033812084,70.15625,.,0,.,5,-1,20/04/2035
-5765,.,.,30-Jun-20,300,SB,22,.,R,.,.,.,.,.,.,.,.,.,0.060144475,47.046875,.,0,.,5,-1,20/04/2035
5906,0,1,30-Jun-20,1,SB,19,1,P,.,.,13,1,144,8,0,46,.,0,76.46875,.,1,0,3,-1,20/04/2035
5826,0,1,30-Jun-20,0,SE,19,1,P,.,.,26,1,.,6,1,42,.,0.065992647,72.40625,.,1,0,3,-1,20/04/2035
5901,1,0,30-Jun-20,0,SF,20,1,P,1,.,6,1,1,3,3,12,.,0,53.1328125,1,1,0,3,2,20/04/2035
5843,0,1,30-Jun-20,580,SO,25,1,R,.,1900,8,1,.,15,.,38,2014,0.070489387,48.296875,.,1,0,3,3,20/04/2035
5801,0,1,30-Jun-20,1,SN,18,1,P,1,250,3,1,130,18,0,42,.,0,76.71875,1,1,285,3,-1,20/04/2035
5778,0,1,30-Jun-20,0,SM,18,1,P,.,.,.,.,.,12,0,39,.,0.092879254,47.546875,.,0,.,5,-1,20/04/2035
5732,0,1,30-Jun-20,0,SO,18,1,P,1,250,2,1,.,15,0,35,63,0.089580868,42.8203125,.,1,0,3,-1,20/04/2035
5758,1,0,30-Jun-20,160,FT,20,.,,.,.,.,.,.,.,.,.,.,0,.,.,0,.,5,-1,20/04/2035
5742,0,1,30-Jun-20,0,SO,18,1,P,.,.,.,.,.,19,0,33,.,0.087880724,71.53125,.,0,.,5,-1,20/04/2035
5774,1,0,30-Jun-20,0,SK,18,1,P,.,.,7,1,.,9,0,18,.,0.035879729,82.265625,.,1,0,3,-1,20/04/2035
5881,1,0,30-Jun-20,0,SO,19,1,P,.,.,9,1,.,4,0,19,.,0,69.28125,.,1,0,3,-1,20/04/2035
5928,0,1,30-Jun-20,0,SO,20,1,P,.,.,31,1,.,4,2,28,.,0.017914184,69.625,.,1,0,3,-1,20/04/2035
5889,0,1,30-Jun-20,1000,SO,22,1,P,.,.,6,1,.,18,5,30,.,0.045533516,78.140625,.,1,0,3,3,20/04/2035
5733,0,1,30-Jun-20,0,SD,19,1,P,.,.,8,.,39,10,.,30,.,0.04821343,61.9453125,.,0,.,5,3,20/04/2035
5863,0,1,30-Jun-20,0,SA,18,0,P,.,.,.,.,.,22,0,29,.,0,66.890625,.,0,.,5,-1,20/04/2035
5874,0,1,30-Jun-20,0,SO,20,1,P,.,.,12,2,249,9,1,29,.,0.067923703,57.6171875,.,1,0,3,-1,20/04/2035
5837,0,1,30-Jun-20,0,SE,19,1,R,1,100,2,1,.,20,0,25,.,0.25201416,63.125,.,1,0,3,-1,20/04/2035
5829,0,1,30-Jun-20,0,SO,18,1,P,.,.,.,.,.,10,0,23,.,0,75.109375,1,0,.,5,0,20/04/2035
5873,0,1,30-Jun-20,0,SC,18,1,P,.,.,.,.,.,13,.,23,.,0.19473938,64.125,.,0,.,5,-1,20/04/2035
-5790,.,.,30-Jun-20,0,SO,18,1,P,1,100,6,1,50,5,.,21,.,0.07379185,57.2421875,1,1,145,3,0,20/04/2035
5814,0,1,30-Jun-20,0,SB,19,1,P,2,600,3,2,.,2,1,22,341,0.704589032,52.0625,2,2,0,3,2,20/04/2035
5806,0,1,30-Jun-20,10,SF,19,1,P,.,.,35,1,.,7,3,21,.,0.199745839,64.8125,.,1,0,3,-1,20/04/2035
-5947,.,.,30-Jun-20,1,SH,18,0,P,.,.,.,.,.,1,0,27,.,0.064618651,59.0546875,.,0,.,5,3,20/04/2035
5830,0,1,30-Jun-20,0,SB,18,1,P,1,.,3,1,30,2,0,22,.,0.274696531,63.171875,.,1,0,3,-1,20/04/2035
5903,0,1,30-Jun-20,0,SO,19,1,P,.,.,.,.,.,11,.,19,.,0.046740606,77.15625,.,0,.,5,-1,20/04/2035
5893,0,1,30-Jun-20,0,SB,19,1,P,.,.,54,1,.,18,1,18,.,0,89.75,.,1,0,3,-1,20/04/2035
5792,0,1,30-Jun-20,0,SM,18,1,P,.,.,24,1,.,.,.,14,.,1.080105353,25.6015625,.,1,0,3,-1,20/04/2035
5773,0,1,30-Jun-20,0,SK,18,1,P,.,.,7,1,90,11,.,9,.,0.425711831,62.28125,1,1,98,3,3,20/04/2035
5795,1,0,30-Jun-20,0,SB,21,1,P,.,950,8,3,1,7,3,26,558,0,78.53125,1,3,153,3,4,20/04/2035
5817,0,1,30-Jun-20,0,SO,18,1,P,.,.,6,.,0,3,0,6,.,0.192973801,54.0390625,.,0,.,5,2,20/04/2035
5835,0,1,30-Jun-20,0,SO,20,1,P,.,.,.,.,.,18,1,6,.,0.134783758,59.984375,.,0,.,5,-1,20/04/2035
5726,0,1,30-Jun-20,0,SM,18,1,P,.,.,15,1,.,3,.,4,.,0.782317048,50.3125,2,1,0,3,0,20/04/2035
5899,0,1,30-Jun-20,0,SE,19,1,P,.,250,11,1,.,15,.,6,310,0.01347945,70.78125,.,1,0,3,-1,20/04/2035
-5871,.,.,30-Jun-20,0,SH,18,1,P,.,.,8,1,.,9,1,77,.,0.020948925,85.203125,.,1,0,3,-1,20/04/2035
5781,1,0,30-Jun-20,0,SC,18,1,P,.,.,.,.,.,10,0,35,.,0.129018957,52.765625,.,0,.,5,-1,20/04/2035
5813,0,1,30-Jun-20,0,SO,18,1,P,1,250,2,.,.,3,0,1,0,0,66.609375,1,0,.,5,0,20/04/2035
5864,0,1,30-Jun-20,1140,SA,55,1,R,.,4250,17,1,0,0,0,1,2294,0,45.9453125,.,1,0,3,-1,20/04/2035
5886,0,1,30-Jun-20,0,SA,19,1,P,.,.,19,.,35,.,0,2,.,0.076007004,52.6875,.,0,.,5,-1,20/04/2035
5856,0,1,30-Jun-20,0,SO,19,1,P,.,.,8,.,160,9,1,2,.,0.144198851,31.9296875,.,0,.,5,3,20/04/2035
5729,0,1,30-Jun-20,1,SO,23,.,R,.,.,.,.,.,0,.,.,.,0,36.984375,.,0,.,5,-1,20/04/2035
5853,0,1,30-Jun-20,1,SO,26,.,R,.,.,18,3,.,.,4,.,.,0.273909544,44.203125,.,0,.,5,-1,20/04/2035
5876,0,1,30-Jun-20,0,SA,18,1,P,1,.,5,.,0,8,0,1,.,0.224571471,84.953125,1,0,.,5,2,20/04/2035
5752,0,1,30-Jun-20,1200,SO,28,1,R,.,.,16,2,.,.,2,.,.,0.135291752,32.328125,1,2,0,3,4,20/04/2035
5859,0,1,30-Jun-20,0,SD,26,0,R,.,.,44,1,.,.,.,.,.,0.604734967,52.25,.,1,0,3,-1,20/04/2035
5942,0,1,30-Jun-20,0,SF,19,1,P,.,.,36,1,.,.,0,.,.,0,81.984375,.,0,.,5,-1,20/04/2035
5838,0,1,30-Jun-20,0,SA,18,1,P,.,.,.,.,.,18,0,13,.,0.34090722,68.203125,.,0,.,5,-1,20/04/2035
5920,0,1,30-Jun-20,500,SN,20,.,R,.,.,30,1,.,.,.,.,.,0.21737318,24.0703125,.,1,0,3,-1,20/04/2035
5744,0,1,30-Jun-20,0,SO,21,1,R,.,.,26,1,.,0,.,.,.,0.084003459,58,1,1,0,3,1,20/04/2035
5821,0,1,30-Jun-20,200,SO,19,1,,.,.,17,1,.,.,.,.,.,0,65.4375,1,1,4,3,-1,20/04/2035
5749,0,1,30-Jun-20,1,SA,22,1,P,.,300,8,1,20,.,.,.,93,0.114755611,71.21875,.,1,0,3,-1,20/04/2035
5870,0,1,30-Jun-20,0,SB,18,1,,.,.,.,.,.,.,.,.,.,0.373013614,63.5,.,0,.,5,-1,20/04/2035
5831,0,1,30-Jun-20,1,SA,25,1,R,.,.,.,.,.,.,.,.,.,0.043887556,58.453125,.,0,.,5,-1,20/04/2035
6040,1,0,01-Jul-20,1,SO,17,1,P,.,.,.,.,.,.,.,4,.,0,.,.,0,.,5,-1,22/04/2035
6010,1,0,01-Jul-20,0,SM,18,1,P,.,.,20,1,.,4,.,3,.,0,.,.,1,0,3,-1,22/04/2035
5980,1,0,01-Jul-20,0,SD,18,1,,2,750,3,.,.,0,0,3,.,0,.,1,0,.,5,1,22/04/2035
6106,1,0,01-Jul-20,860,SA,20,1,P,.,.,.,.,.,.,.,2,.,0,75.65625,.,0,.,5,-1,22/04/2035
-6076,.,.,01-Jul-20,0,SN,26,1,P,1,2150,3,2,29,3,0,2,1332,0,.,.,1,0,3,-1,22/04/2035
5975,1,0,01-Jul-20,0,SO,18,1,P,.,.,.,.,.,0,0,.,.,0.161197747,79.828125,.,0,.,5,-1,22/04/2035
6145,1,0,01-Jul-20,100,SB,19,1,P,.,100,13,2,0,.,2,.,.,0.212529144,54.09375,1,2,0,3,-1,22/04/2035
6150,1,0,01-Jul-20,0,SC,19,1,P,.,.,32,1,.,8,1,.,.,0.1505186,53.015625,.,1,0,3,-1,22/04/2035
-6136,.,.,01-Jul-20,0,SO,19,1,P,.,.,9,1,109,5,2,.,.,0.323295023,51.203125,.,1,0,3,-1,22/04/2035
-6173,.,.,01-Jul-20,1,SH,18,1,P,.,.,.,.,.,.,0,.,.,0.180498267,79.765625,.,0,.,5,-1,22/04/2035
-6168,.,.,01-Jul-20,0,SH,18,1,P,.,.,.,.,.,.,0,.,.,0.185300126,78.046875,.,0,.,5,-1,22/04/2035
5969,1,0,01-Jul-20,1,SA,34,1,,1,4450,2,3,0,.,4,.,1487,0.559155623,54.6875,1,3,193,3,1,22/04/2035
-5972,.,.,01-Jul-20,1100,SA,22,1,R,.,.,24,2,.,.,2,.,.,0.37020409,45.6484375,.,1,0,3,-1,22/04/2035
-6133,.,.,01-Jul-20,0,SH,25,1,R,.,.,15,2,.,.,5,.,.,0.14594422,29.8046875,2,0,.,2,1,22/04/2035
-5993,.,.,01-Jul-20,1,SA,18,1,P,1,.,6,2,0,.,1,.,.,0.071957264,.,1,2,0,3,2,22/04/2035
-6161,.,.,01-Jul-20,0,SG,19,2,R,1,1750,5,.,.,.,.,.,496,0.270674339,53.4140625,.,0,.,5,-1,22/04/2035
-6169,.,.,01-Jul-20,1,SD,20,1,P,1,.,5,2,0,.,3,.,.,0.383187967,69.921875,2,2,0,3,2,22/04/2035
-6171,.,.,01-Jul-20,0,SL,24,1,R,2,.,4,2,45,.,.,.,.,0.305119952,37.6640625,2,2,0,3,1,22/04/2035
-6089,.,.,01-Jul-20,1,SO,30,1,R,.,.,30,1,.,.,.,.,.,0.18605143,42.1640625,.,1,0,3,-1,22/04/2035
-6003,.,.,01-Jul-20,0,SA,20,1,,.,.,20,1,0,.,.,.,.,0.025489289,70.78125,.,1,0,3,-1,22/04/2035
6057,1,0,01-Jul-20,1,SO,18,1,P,.,.,7,1,.,.,0,.,.,0,84.296875,.,1,0,3,3,22/04/2035
-6151,.,.,01-Jul-20,0,SA,20,1,R,1,650,5,1,.,.,0,.,.,0.248047838,56.859375,2,1,261,3,0,22/04/2035
-6157,.,.,01-Jul-20,660,SN,29,.,R,1,.,2,.,.,.,.,.,.,0.345166915,57.1015625,1,0,.,5,1,22/04/2035
-6163,.,.,01-Jul-20,0,SH,19,0,P,.,.,.,.,.,.,.,.,.,0.044926566,56.921875,.,0,.,5,-1,22/04/2035
6141,1,0,01-Jul-20,0,SD,19,1,,.,.,.,.,.,.,.,.,.,0.167892397,41.6015625,.,0,.,5,-1,22/04/2035
6132,1,0,01-Jul-20,1000,SO,20,.,R,.,.,.,.,.,.,.,.,.,0,22.47265625,.,0,.,5,-1,22/04/2035
-6122,.,.,01-Jul-20,0,SC,18,1,,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,22/04/2035
-6058,.,.,01-Jul-20,500,SC,33,.,R,.,.,.,.,.,.,.,.,.,0.208074892,25.90625,.,0,.,5,-1,22/04/2035
6093,1,0,01-Jul-20,1,SB,30,.,,.,.,.,.,.,.,.,.,.,0,27.68359375,.,0,.,5,-1,22/04/2035
6052,1,0,01-Jul-20,0,SB,21,.,R,.,.,.,.,.,.,.,.,.,0,55.5390625,.,0,.,5,-1,22/04/2035
-6016,.,.,01-Jul-20,1,SA,19,1,R,.,.,.,.,.,.,.,.,.,0.514791554,52.9140625,.,0,.,5,-1,22/04/2035
-6004,.,.,01-Jul-20,0,SL,18,0,R,.,.,.,.,.,.,.,.,.,0,64.96875,.,0,.,5,-1,22/04/2035
-5985,.,.,01-Jul-20,0,SA,22,1,R,.,.,.,.,.,.,.,.,.,0.073231072,56.328125,.,0,.,5,-1,22/04/2035
-6095,.,.,01-Jul-20,0,SN,20,1,P,.,500,22,1,.,.,.,.,124,0.022831725,73.21875,1,1,198,3,-1,22/04/2035
-5968,.,.,01-Jul-20,0,SA,18,1,,.,.,.,.,.,.,.,.,.,0,.,.,0,.,5,-1,22/04/2035
-5954,.,.,01-Jul-20,0,SO,18,1,P,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,22/04/2035
6087,0,1,01-Jul-20,0,SE,19,1,P,.,.,.,.,.,17,.,64,.,0.244925876,84.203125,.,0,.,5,-1,22/04/2035
6029,0,1,01-Jul-20,0,SC,19,1,P,.,.,23,1,.,11,2,55,.,0.028224677,81.671875,.,1,0,3,-1,22/04/2035
6081,0,1,01-Jul-20,1,SO,18,1,P,.,.,.,.,.,20,0,40,.,0.069541237,61.1171875,.,0,.,5,-1,22/04/2035
6072,0,1,01-Jul-20,0,SA,18,1,P,.,.,.,.,.,13,.,41,.,0.166452834,69.328125,.,0,.,5,-1,22/04/2035
-6155,.,.,01-Jul-20,0,SB,25,1,R,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,22/04/2035
6002,0,1,01-Jul-20,0,SE,19,1,P,.,100,13,1,.,2,0,37,.,0.303175537,61.203125,1,1,196,3,0,22/04/2035
6074,0,1,01-Jul-20,0,SH,18,1,P,1,.,3,1,31,16,1,23,.,0,63.828125,1,1,0,3,2,22/04/2035
6094,0,1,01-Jul-20,2,SO,18,1,P,.,.,.,.,.,9,0,20,.,0,84.609375,.,0,.,5,-1,22/04/2035
6043,0,1,01-Jul-20,0,SK,19,1,P,.,.,16,1,0,7,0,19,.,0.946156316,78.875,.,1,0,3,-1,22/04/2035
6098,0,1,01-Jul-20,0,SO,20,1,P,.,.,13,1,.,1,1,18,.,0.140072255,39.9921875,1,0,.,5,1,22/04/2035
5977,0,1,01-Jul-20,0,SO,21,4,P,.,.,21,1,1,22,4,18,.,0.3155328,31.48046875,.,1,0,3,-1,22/04/2035
6123,0,1,01-Jul-20,0,SC,20,1,P,.,.,73,2,.,0,.,15,.,0.074730755,78.171875,.,1,0,3,-1,22/04/2035
-6059,.,.,01-Jul-20,0,SO,19,1,P,1,450,4,2,.,.,.,.,248,0.353298276,33.3359375,2,2,324,3,1,22/04/2035
-5955,.,.,01-Jul-20,720,SO,32,1,R,.,.,15,2,0,.,0,.,.,0.193808047,49.8671875,1,2,59,3,2,22/04/2035
5953,0,1,01-Jul-20,0,SO,18,1,P,.,.,7,1,60,1,1,15,.,0.070383055,72.65625,.,1,0,2,-1,22/04/2035
5992,0,1,01-Jul-20,0,SM,18,1,P,1,.,5,1,29,18,1,13,.,0.435458846,63.546875,.,1,0,2,-1,22/04/2035
-6018,.,.,01-Jul-20,0,SA,16,1,P,.,.,.,.,.,21,.,5,.,0,51.3671875,.,0,.,5,-1,22/04/2035
-5991,.,.,01-Jul-20,0,SN,35,1,R,.,2500,14,3,49,.,1,.,.,0.080532596,67.78125,1,3,3010,3,4,22/04/2035
5963,0,1,01-Jul-20,1,SA,19,1,P,.,.,.,.,.,0,0,15,.,0.121996051,71.546875,.,0,.,5,-1,22/04/2035
6127,0,1,01-Jul-20,0,SO,18,1,,.,.,66,1,.,0,.,11,.,0,84.625,1,1,0,3,0,22/04/2035
6047,0,1,01-Jul-20,0,SH,34,1,P,1,2200,1,1,0,6,5,8,1983,0.104414281,56.359375,2,1,451,3,0,22/04/2035
6053,0,1,01-Jul-20,1,SO,18,1,P,.,.,.,.,.,5,0,9,.,0,28.03515625,.,0,.,5,-1,22/04/2035
6112,0,1,01-Jul-20,0,SO,20,1,P,.,1600,18,1,1,21,3,7,1,0.089603582,54.109375,1,1,786,3,-1,22/04/2035
5957,0,1,01-Jul-20,0,SA,18,1,P,.,.,.,.,.,9,.,5,.,0.319755579,45.2265625,.,0,.,5,-1,22/04/2035
6026,0,1,01-Jul-20,0,SB,20,1,P,.,.,13,2,.,1,.,6,.,0.272609222,60.6328125,1,2,0,3,1,22/04/2035
6103,1,0,01-Jul-20,200,SA,20,1,P,1,.,6,1,.,0,2,1,.,0,60.3671875,1,1,1,3,2,22/04/2035
6000,0,1,01-Jul-20,0,SN,19,2,P,.,950,10,1,29,.,1,5,.,0.042205851,59.0078125,2,1,888,3,1,22/04/2035
6172,0,1,01-Jul-20,0,SH,21,1,P,1,.,6,.,.,.,2,5,.,0.378606696,43.203125,1,0,.,5,1,22/04/2035
6014,0,1,01-Jul-20,0,SO,18,2,P,.,.,9,1,.,10,0,4,.,0,41.2265625,.,1,0,3,-1,22/04/2035
6069,0,1,01-Jul-20,1,SF,18,1,P,.,.,63,1,.,2,0,3,.,0.094895338,34.9765625,.,1,0,3,-1,22/04/2035
5951,1,0,01-Jul-20,0,SH,18,1,,.,250,9,1,.,.,.,4,247,0.169850607,59.3203125,1,1,0,3,1,22/04/2035
6178,0,1,01-Jul-20,0,SL,22,0,P,.,.,29,1,.,1,3,3,.,0,78.421875,1,1,0,3,1,22/04/2035
6035,0,1,01-Jul-20,0,SO,18,1,P,.,.,7,1,30,6,0,.,.,0,88.875,.,0,.,2,-1,22/04/2035
6152,0,1,01-Jul-20,1,SD,23,1,P,.,400,13,2,.,.,5,.,92,0,19.4609375,.,1,0,3,-1,22/04/2035
5989,0,1,01-Jul-20,1,SB,18,1,P,.,.,38,1,.,2,0,.,.,0.759827919,37.3046875,1,1,20,3,0,22/04/2035
6137,1,0,01-Jul-20,0,SC,18,1,P,.,.,.,.,.,.,.,4,.,0.010994499,76.1875,.,0,.,5,-1,22/04/2035
6020,0,1,01-Jul-20,0,SA,23,1,P,.,100,24,1,.,.,2,.,.,0.097098358,34.4140625,.,0,.,1,-1,22/04/2035
5984,0,1,01-Jul-20,0,SO,19,1,P,.,.,12,1,35,.,0,.,.,0,63.1796875,1,0,.,1,1,22/04/2035
6067,0,1,01-Jul-20,0,SN,26,1,R,1,3900,3,1,0,.,4,.,931,0.092505698,65.25,.,1,0,2,-1,22/04/2035
6108,0,1,01-Jul-20,0,SE,19,1,P,.,.,26,.,0,.,2,.,.,0.101678432,84.359375,.,0,.,5,-1,22/04/2035
6148,0,1,01-Jul-20,1,SO,39,1,R,.,.,.,.,.,.,.,.,.,0.160543836,42.15625,.,0,.,5,3,22/04/2035
6134,0,1,01-Jul-20,0,SD,20,1,R,.,.,.,.,.,.,.,.,.,0.073578705,33.53125,1,0,.,5,1,22/04/2035
6139,0,1,01-Jul-20,0,SA,18,1,P,.,.,.,.,.,.,0,.,.,0.09943986,4.047851563,.,0,.,5,-1,22/04/2035
6131,0,1,01-Jul-20,0,SC,27,1,R,.,.,18,.,0,.,.,.,.,0.384009004,30.703125,.,0,.,5,-1,22/04/2035
6113,0,1,01-Jul-20,200,SO,20,.,P,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,22/04/2035
6032,0,1,01-Jul-20,0,SH,22,2,R,.,.,.,.,.,.,.,.,.,0.055464891,37.125,.,0,.,5,-1,22/04/2035
5979,1,0,01-Jul-20,0,SA,18,1,P,.,.,41,1,.,25,0,63,.,0,63.359375,.,1,0,3,-1,22/04/2035
6022,1,0,01-Jul-20,0,SB,18,1,P,.,.,10,.,36,13,0,48,.,0,93.3125,.,0,.,5,-1,22/04/2035
6147,1,0,01-Jul-20,0,SO,20,1,P,.,150,15,4,.,21,2,44,.,0.12384374,82.453125,1,2,0,3,0,22/04/2035
-6062,.,.,01-Jul-20,0,SK,18,1,P,.,.,.,.,.,16,2,38,.,0,77.265625,.,0,.,5,-1,22/04/2035
6124,1,0,01-Jul-20,0,SB,19,1,P,.,.,29,1,.,15,2,39,.,0.243206706,56.5625,1,1,0,3,0,22/04/2035
5961,1,0,01-Jul-20,0,SO,18,1,P,1,.,4,1,.,22,0,30,.,0.00706514,34.90625,1,1,0,3,2,22/04/2035
6039,1,0,01-Jul-20,1,SC,18,1,P,.,.,40,1,.,18,0,28,.,0.323127778,77.828125,.,1,0,3,-1,22/04/2035
6088,1,0,01-Jul-20,0,SM,18,1,P,.,.,7,1,.,12,0,27,.,0,67.328125,.,1,0,3,3,22/04/2035
6119,1,0,01-Jul-20,0,SB,24,1,P,.,2250,7,3,27,3,3,25,1986,0,74.359375,1,1,249,3,1,22/04/2035
-6128,.,.,01-Jul-20,0,SL,18,1,P,.,.,23,1,.,16,0,25,.,0.234359732,80.125,.,1,0,3,-1,22/04/2035
-6144,.,.,01-Jul-20,220,SN,20,1,P,.,.,10,1,.,15,.,23,.,0.046080373,74.890625,1,1,186,3,2,22/04/2035
6109,1,0,01-Jul-20,0,SA,18,1,P,1,.,2,1,.,7,.,19,.,0.467553293,49.5859375,.,1,0,3,-1,22/04/2035
6075,1,0,01-Jul-20,0,SO,19,1,P,.,.,22,1,.,15,0,18,.,0,81.78125,.,1,0,3,-1,22/04/2035
6121,1,0,01-Jul-20,0,SF,18,1,P,.,.,7,1,.,23,0,18,.,0.118156209,37.1484375,.,0,.,5,3,22/04/2035
6090,1,0,01-Jul-20,1,SH,18,1,P,.,.,.,.,.,14,0,18,.,0.037774959,49.046875,.,0,.,5,-1,22/04/2035
-5962,.,.,01-Jul-20,0,SL,18,1,P,4,500,2,2,210,19,0,18,.,0.283886071,71.5,3,2,366,2,1,22/04/2035
6066,1,0,01-Jul-20,1,SA,18,1,P,1,.,1,2,.,8,8,18,.,0.116642008,66.265625,1,2,0,3,1,22/04/2035
-6042,.,.,01-Jul-20,0,SC,18,1,P,.,.,21,1,.,17,0,17,.,0,93.890625,1,1,0,3,1,22/04/2035
6156,1,0,01-Jul-20,1,SO,18,1,P,1,100,5,.,.,6,.,17,.,0.251169439,91.8125,1,0,.,5,1,22/04/2035
5995,1,0,01-Jul-20,0,SB,19,1,P,.,.,.,.,.,17,2,15,.,0,63.28125,.,0,.,5,-1,22/04/2035
-6028,.,.,01-Jul-20,0,SA,20,3,P,.,.,24,1,.,7,1,16,.,0.129968136,80.671875,.,1,0,3,-1,22/04/2035
6077,1,0,01-Jul-20,0,SD,19,0,P,.,.,.,.,.,.,.,15,.,0.044761426,68.9375,.,0,.,5,-1,22/04/2035
5987,1,0,01-Jul-20,260,SO,21,4,P,1,950,2,3,121,2,3,16,.,0.135375941,74.828125,1,3,2761,3,-1,22/04/2035
5986,1,0,01-Jul-20,0,SD,21,1,P,.,.,18,1,.,1,2,15,.,0.457247076,53.9296875,2,1,0,3,1,22/04/2035
6017,1,0,01-Jul-20,0,SM,18,1,,.,.,.,.,.,11,0,15,.,0,78.515625,.,0,.,5,-1,22/04/2035
-5960,.,.,01-Jul-20,1,SO,18,1,P,.,.,24,2,.,19,0,14,.,0.022427202,63.4140625,1,2,0,3,-1,22/04/2035
5971,1,0,01-Jul-20,0,SO,19,1,P,.,100,19,2,.,17,0,14,.,0,75.171875,2,2,0,3,0,22/04/2035
-6086,.,.,01-Jul-20,0,SC,18,1,P,.,.,7,2,.,17,.,14,.,0,73.546875,1,2,0,3,-1,22/04/2035
5973,1,0,01-Jul-20,0,SO,19,1,P,.,.,21,1,.,6,0,15,.,0,89.703125,.,1,0,3,-1,22/04/2035
6054,1,0,01-Jul-20,0,SN,23,1,P,1,800,2,1,0,4,5,13,0,0,44.03125,1,1,182,3,-1,22/04/2035
-6099,.,.,01-Jul-20,1000,SE,29,2,P,.,.,42,2,.,.,.,13,.,0.466400848,35.7734375,.,1,0,3,3,22/04/2035
6025,1,0,01-Jul-20,0,SO,19,1,P,.,.,.,.,.,10,0,15,.,0,89.59375,.,0,.,5,-1,22/04/2035
6064,1,0,01-Jul-20,0,SB,18,1,,.,.,41,1,.,14,.,16,.,0,82.3125,.,1,0,3,-1,22/04/2035
6107,1,0,01-Jul-20,1,SH,18,0,P,.,.,.,.,.,14,0,12,.,0,82.515625,.,0,.,5,-1,22/04/2035
-5965,.,.,01-Jul-20,0,SC,19,1,P,.,250,6,1,.,13,1,12,0,0.058643292,87.546875,.,1,0,3,-1,22/04/2035
6015,1,0,01-Jul-20,1,SF,18,0,P,2,250,1,1,.,17,0,17,0,0,67.390625,.,1,0,3,-1,22/04/2035
6033,1,0,01-Jul-20,0,SC,19,1,P,1,.,6,1,0,19,1,12,.,0.101963612,55.4765625,2,1,0,3,1,22/04/2035
-5978,.,.,01-Jul-20,0,SH,19,1,P,1,.,4,1,.,16,2,11,.,0,71.890625,1,1,0,3,2,22/04/2035
-5990,.,.,01-Jul-20,0,SO,18,1,R,.,.,6,1,.,12,.,10,.,0.359078766,50.3203125,.,1,0,3,3,22/04/2035
-6101,.,.,01-Jul-20,0,SH,19,1,P,.,.,13,1,30,.,10,12,.,0.052257806,64.6875,.,1,0,3,-1,22/04/2035
6068,1,0,01-Jul-20,0,SM,18,1,P,.,.,26,1,.,19,0,8,.,0,64.34375,.,1,0,3,-1,22/04/2035
6051,1,0,01-Jul-20,0,SO,19,.,P,1,.,6,1,0,10,0,9,.,0.167693779,63,1,1,0,3,2,22/04/2035
-5974,.,.,01-Jul-20,1,SD,19,1,P,1,.,5,1,46,.,5,10,.,0,86.5,.,1,0,3,3,22/04/2035
6115,1,0,01-Jul-20,0,SF,18,1,P,.,.,.,.,.,6,0,20,.,0,90,1,0,.,5,0,22/04/2035
-6116,.,.,01-Jul-20,0,SB,18,1,P,.,.,.,.,.,4,0,12,.,0.042229821,70.25,.,0,.,5,-1,22/04/2035
